601201.421,4009434.001,1.645 
601201.421,4009404.001,1.695 
601201.421,4009374.001,1.795 
601201.421,4009344.001,1.919 
601201.421,4009314.001,2.058 
601201.421,4009284.001,2.221 
601201.421,4009254.001,2.405 
601201.421,4009224.001,2.608 
601201.421,4009194.001,2.825 
601201.421,4009164.001,3.054 
601201.421,4009134.001,3.29 
601201.421,4009104.001,3.528 
601201.421,4009074.001,3.761 
601201.421,4009044.001,3.986 
601201.421,4009014.001,4.198 
601201.421,4008984.001,4.391 
601201.421,4008954.001,4.562 
601201.421,4008924.001,4.705 
601201.421,4008894.001,4.816 
601201.421,4008864.001,4.889 
601201.421,4008834.001,4.919 
601201.421,4008804.001,4.901 
601201.421,4008774.001,4.829 
601201.421,4008744.001,4.7 
601201.421,4008714.001,4.511 
601201.421,4008684.001,4.255 
601201.421,4008654.001,3.943 
601201.421,4008624.001,3.567 
601201.421,4008594.001,3.125 
601201.421,4008564.001,2.667 
601201.421,4008534.001,2.187 
601201.421,4008504.001,1.727 
601201.421,4008474.001,1.367 
601201.421,4008444.001,1.252 
601201.421,4008414.001,1.469 
601201.421,4008384.001,1.914 
601201.421,4008354.001,2.453 
601201.421,4008324.001,3.015 
601201.421,4008294.001,3.581 
601201.421,4008264.001,4.125 
601201.421,4008234.001,4.607 
601201.421,4008204.001,5.03 
601201.421,4008174.001,5.376 
601201.421,4008144.001,5.625 
601201.421,4008114.001,5.778 
601201.421,4008084.001,5.832 
601201.421,4008054.001,5.807 
601201.421,4008024.001,5.707 
601201.421,4007994.001,5.546 
601201.421,4007964.001,5.329 
601201.421,4007934.001,5.085 
601201.421,4007904.001,4.851 
601201.421,4007874.001,4.658 
601201.421,4007844.001,4.499 
601201.421,4007814.001,4.352 
601201.421,4007784.001,4.204 
601201.421,4007754.001,4.058 
601201.421,4007724.001,3.928 
601201.421,4007694.001,3.82 
601201.421,4007664.001,3.727 
601201.421,4007634.001,3.648 
601201.421,4007604.001,3.582 
601201.421,4007574.001,3.53 
601201.421,4007544.001,3.487 
601201.421,4007514.001,3.448 
601201.421,4007484.001,3.407 
601201.421,4007454.001,3.362 
601201.421,4007424.001,3.316 
601201.421,4007394.001,3.271 
601201.421,4007364.001,3.235 
601201.421,4007334.001,3.208 
601201.421,4007304.001,3.193 
601201.421,4007274.001,3.181 
601201.421,4007244.001,3.17 
601201.421,4007214.001,3.154 
601201.421,4007184.001,3.131 
601201.421,4007154.001,3.1 
601201.421,4007124.001,3.067 
601201.421,4007094.001,3.037 
601201.421,4007064.001,3.015 
601201.421,4007034.001,2.996 
601201.421,4007004.001,2.98 
601201.421,4006974.001,2.969 
601201.421,4006944.001,2.963 
601201.421,4006914.001,2.963 
601201.421,4006884.001,2.972 
601201.421,4006854.001,2.987 
601201.421,4006824.001,3.013 
601201.421,4006794.001,3.045 
601201.421,4006764.001,3.08 
601201.421,4006734.001,3.113 
601201.421,4006704.001,3.144 
601201.421,4006674.001,3.17 
601201.421,4006644.001,3.191 
601201.421,4006614.001,3.205 
601201.421,4006584.001,3.215 
601201.421,4006554.001,3.222 
601201.421,4006524.001,3.229 
601231.421,4009434.001,1.681 
601231.421,4009404.001,1.737 
601231.421,4009374.001,1.84 
601231.421,4009344.001,1.969 
601231.421,4009314.001,2.112 
601231.421,4009284.001,2.277 
601231.421,4009254.001,2.464 
601231.421,4009224.001,2.667 
601231.421,4009194.001,2.881 
601231.421,4009164.001,3.103 
601231.421,4009134.001,3.329 
601231.421,4009104.001,3.555 
601231.421,4009074.001,3.777 
601231.421,4009044.001,3.991 
601231.421,4009014.001,4.193 
601231.421,4008984.001,4.38 
601231.421,4008954.001,4.545 
601231.421,4008924.001,4.687 
601231.421,4008894.001,4.796 
601231.421,4008864.001,4.868 
601231.421,4008834.001,4.893 
601231.421,4008804.001,4.868 
601231.421,4008774.001,4.784 
601231.421,4008744.001,4.637 
601231.421,4008714.001,4.427 
601231.421,4008684.001,4.148 
601231.421,4008654.001,3.802 
601231.421,4008624.001,3.475 
601231.421,4008594.001,3.072 
601231.421,4008564.001,2.5 
601231.421,4008534.001,1.942 
601231.421,4008504.001,1.462 
601231.421,4008474.001,0.963 
601231.421,4008444.001,0.769 
601231.421,4008414.001,1.026 
601231.421,4008384.001,1.531 
601231.421,4008354.001,2.112 
601231.421,4008324.001,2.706 
601231.421,4008294.001,3.265 
601231.421,4008264.001,3.757 
601231.421,4008234.001,4.203 
601231.421,4008204.001,4.592 
601231.421,4008174.001,4.906 
601231.421,4008144.001,5.164 
601231.421,4008114.001,5.33 
601231.421,4008084.001,5.413 
601231.421,4008054.001,5.413 
601231.421,4008024.001,5.374 
601231.421,4007994.001,5.308 
601231.421,4007964.001,5.211 
601231.421,4007934.001,5.071 
601231.421,4007904.001,4.899 
601231.421,4007874.001,4.723 
601231.421,4007844.001,4.569 
601231.421,4007814.001,4.439 
601231.421,4007784.001,4.31 
601231.421,4007754.001,4.162 
601231.421,4007724.001,4 
601231.421,4007694.001,3.839 
601231.421,4007664.001,3.688 
601231.421,4007634.001,3.552 
601231.421,4007604.001,3.434 
601231.421,4007574.001,3.338 
601231.421,4007544.001,3.263 
601231.421,4007514.001,3.207 
601231.421,4007484.001,3.159 
601231.421,4007454.001,3.116 
601231.421,4007424.001,3.072 
601231.421,4007394.001,3.025 
601231.421,4007364.001,2.98 
601231.421,4007334.001,2.941 
601231.421,4007304.001,2.914 
601231.421,4007274.001,2.902 
601231.421,4007244.001,2.905 
601231.421,4007214.001,2.921 
601231.421,4007184.001,2.942 
601231.421,4007154.001,2.96 
601231.421,4007124.001,2.971 
601231.421,4007094.001,2.974 
601231.421,4007064.001,2.976 
601231.421,4007034.001,2.979 
601231.421,4007004.001,2.983 
601231.421,4006974.001,2.987 
601231.421,4006944.001,2.993 
601231.421,4006914.001,3 
601231.421,4006884.001,3.01 
601231.421,4006854.001,3.023 
601231.421,4006824.001,3.042 
601231.421,4006794.001,3.066 
601231.421,4006764.001,3.092 
601231.421,4006734.001,3.122 
601231.421,4006704.001,3.147 
601231.421,4006674.001,3.169 
601231.421,4006644.001,3.189 
601231.421,4006614.001,3.204 
601231.421,4006584.001,3.216 
601231.421,4006554.001,3.225 
601231.421,4006524.001,3.233 
601261.421,4009434.001,1.718 
601261.421,4009404.001,1.777 
601261.421,4009374.001,1.882 
601261.421,4009344.001,2.01 
601261.421,4009314.001,2.153 
601261.421,4009284.001,2.317 
601261.421,4009254.001,2.501 
601261.421,4009224.001,2.698 
601261.421,4009194.001,2.906 
601261.421,4009164.001,3.121 
601261.421,4009134.001,3.339 
601261.421,4009104.001,3.556 
601261.421,4009074.001,3.771 
601261.421,4009044.001,3.98 
601261.421,4009014.001,4.179 
601261.421,4008984.001,4.367 
601261.421,4008954.001,4.535 
601261.421,4008924.001,4.678 
601261.421,4008894.001,4.788 
601261.421,4008864.001,4.856 
601261.421,4008834.001,4.876 
601261.421,4008804.001,4.84 
601261.421,4008774.001,4.741 
601261.421,4008744.001,4.58 
601261.421,4008714.001,4.356 
601261.421,4008684.001,4.059 
601261.421,4008654.001,3.733 
601261.421,4008624.001,2.813 
601261.421,4008594.001,2.496 
601261.421,4008564.001,3.464 
601261.421,4008534.001,2.144 
601261.421,4008504.001,1.291 
601261.421,4008474.001,0.638 
601261.421,4008444.001,0.48 
601261.421,4008414.001,0.947 
601261.421,4008384.001,1.533 
601261.421,4008354.001,2.095 
601261.421,4008324.001,2.629 
601261.421,4008294.001,3.119 
601261.421,4008264.001,3.563 
601261.421,4008234.001,3.92 
601261.421,4008204.001,4.201 
601261.421,4008174.001,4.454 
601261.421,4008144.001,4.643 
601261.421,4008114.001,4.8 
601261.421,4008084.001,4.88 
601261.421,4008054.001,4.895 
601261.421,4008024.001,4.864 
601261.421,4007994.001,4.841 
601261.421,4007964.001,4.859 
601261.421,4007934.001,4.887 
601261.421,4007904.001,4.89 
601261.421,4007874.001,4.855 
601261.421,4007844.001,4.804 
601261.421,4007814.001,4.735 
601261.421,4007784.001,4.635 
601261.421,4007754.001,4.493 
601261.421,4007724.001,4.307 
601261.421,4007694.001,4.087 
601261.421,4007664.001,3.861 
601261.421,4007634.001,3.64 
601261.421,4007604.001,3.429 
601261.421,4007574.001,3.231 
601261.421,4007544.001,3.065 
601261.421,4007514.001,2.939 
601261.421,4007484.001,2.851 
601261.421,4007454.001,2.794 
601261.421,4007424.001,2.756 
601261.421,4007394.001,2.73 
601261.421,4007364.001,2.716 
601261.421,4007334.001,2.709 
601261.421,4007304.001,2.707 
601261.421,4007274.001,2.713 
601261.421,4007244.001,2.728 
601261.421,4007214.001,2.754 
601261.421,4007184.001,2.791 
601261.421,4007154.001,2.838 
601261.421,4007124.001,2.886 
601261.421,4007094.001,2.928 
601261.421,4007064.001,2.96 
601261.421,4007034.001,2.984 
601261.421,4007004.001,3.005 
601261.421,4006974.001,3.022 
601261.421,4006944.001,3.037 
601261.421,4006914.001,3.049 
601261.421,4006884.001,3.058 
601261.421,4006854.001,3.069 
601261.421,4006824.001,3.08 
601261.421,4006794.001,3.092 
601261.421,4006764.001,3.108 
601261.421,4006734.001,3.127 
601261.421,4006704.001,3.147 
601261.421,4006674.001,3.162 
601261.421,4006644.001,3.178 
601261.421,4006614.001,3.192 
601261.421,4006584.001,3.205 
601261.421,4006554.001,3.218 
601261.421,4006524.001,3.231 
601291.421,4009434.001,1.755 
601291.421,4009404.001,1.812 
601291.421,4009374.001,1.914 
601291.421,4009344.001,2.04 
601291.421,4009314.001,2.177 
601291.421,4009284.001,2.336 
601291.421,4009254.001,2.511 
601291.421,4009224.001,2.701 
601291.421,4009194.001,2.901 
601291.421,4009164.001,3.109 
601291.421,4009134.001,3.323 
601291.421,4009104.001,3.538 
601291.421,4009074.001,3.753 
601291.421,4009044.001,3.965 
601291.421,4009014.001,4.168 
601291.421,4008984.001,4.361 
601291.421,4008954.001,4.533 
601291.421,4008924.001,4.678 
601291.421,4008894.001,4.787 
601291.421,4008864.001,4.851 
601291.421,4008834.001,4.866 
601291.421,4008804.001,4.823 
601291.421,4008774.001,4.717 
601291.421,4008744.001,4.545 
601291.421,4008714.001,4.306 
601291.421,4008684.001,4.005 
601291.421,4008654.001,3.701 
601291.421,4008624.001,2.488 
601291.421,4008594.001,1.725 
601291.421,4008564.001,1.878 
601291.421,4008534.001,2.781 
601291.421,4008504.001,1.95 
601291.421,4008474.001,0.797 
601291.421,4008444.001,0.437 
601291.421,4008414.001,0.712 
601291.421,4008384.001,1.304 
601291.421,4008354.001,1.8 
601291.421,4008324.001,2.605 
601291.421,4008294.001,3.146 
601291.421,4008264.001,3.445 
601291.421,4008234.001,3.688 
601291.421,4008204.001,3.884 
601291.421,4008174.001,3.994 
601291.421,4008144.001,4.102 
601291.421,4008114.001,4.193 
601291.421,4008084.001,4.277 
601291.421,4008054.001,4.304 
601291.421,4008024.001,4.263 
601291.421,4007994.001,4.226 
601291.421,4007964.001,4.269 
601291.421,4007934.001,4.431 
601291.421,4007904.001,4.651 
601291.421,4007874.001,4.838 
601291.421,4007844.001,4.941 
601291.421,4007814.001,4.969 
601291.421,4007784.001,4.952 
601291.421,4007754.001,4.877 
601291.421,4007724.001,4.726 
601291.421,4007694.001,4.52 
601291.421,4007664.001,4.269 
601291.421,4007634.001,3.984 
601291.421,4007604.001,3.681 
601291.421,4007574.001,3.38 
601291.421,4007544.001,3.093 
601291.421,4007514.001,2.85 
601291.421,4007484.001,2.664 
601291.421,4007454.001,2.538 
601291.421,4007424.001,2.462 
601291.421,4007394.001,2.431 
601291.421,4007364.001,2.434 
601291.421,4007334.001,2.459 
601291.421,4007304.001,2.504 
601291.421,4007274.001,2.558 
601291.421,4007244.001,2.616 
601291.421,4007214.001,2.675 
601291.421,4007184.001,2.735 
601291.421,4007154.001,2.795 
601291.421,4007124.001,2.858 
601291.421,4007094.001,2.922 
601291.421,4007064.001,2.98 
601291.421,4007034.001,3.029 
601291.421,4007004.001,3.065 
601291.421,4006974.001,3.091 
601291.421,4006944.001,3.109 
601291.421,4006914.001,3.122 
601291.421,4006884.001,3.131 
601291.421,4006854.001,3.135 
601291.421,4006824.001,3.136 
601291.421,4006794.001,3.137 
601291.421,4006764.001,3.137 
601291.421,4006734.001,3.141 
601291.421,4006704.001,3.147 
601291.421,4006674.001,3.158 
601291.421,4006644.001,3.169 
601291.421,4006614.001,3.179 
601291.421,4006584.001,3.189 
601291.421,4006554.001,3.2 
601291.421,4006524.001,3.216 
601321.421,4009434.001,1.788 
601321.421,4009404.001,1.839 
601321.421,4009374.001,1.933 
601321.421,4009344.001,2.051 
601321.421,4009314.001,2.181 
601321.421,4009284.001,2.327 
601321.421,4009254.001,2.495 
601321.421,4009224.001,2.675 
601321.421,4009194.001,2.87 
601321.421,4009164.001,3.075 
601321.421,4009134.001,3.29 
601321.421,4009104.001,3.51 
601321.421,4009074.001,3.731 
601321.421,4009044.001,3.952 
601321.421,4009014.001,4.164 
601321.421,4008984.001,4.363 
601321.421,4008954.001,4.541 
601321.421,4008924.001,4.689 
601321.421,4008894.001,4.802 
601321.421,4008864.001,4.87 
601321.421,4008834.001,4.886 
601321.421,4008804.001,4.843 
601321.421,4008774.001,4.736 
601321.421,4008744.001,4.563 
601321.421,4008714.001,4.3 
601321.421,4008684.001,4.025 
601321.421,4008654.001,3.397 
601321.421,4008624.001,2.202 
601321.421,4008594.001,1.79 
601321.421,4008564.001,1.617 
601321.421,4008534.001,1.557 
601321.421,4008504.001,2.591 
601321.421,4008474.001,0.41 
601321.421,4008444.001,0.836 
601321.421,4008414.001,1.564 
601321.421,4008384.001,1.966 
601321.421,4008354.001,2.022 
601321.421,4008324.001,2.305 
601321.421,4008294.001,2.921 
601321.421,4008264.001,3.197 
601321.421,4008234.001,3.277 
601321.421,4008204.001,3.313 
601321.421,4008174.001,3.413 
601321.421,4008144.001,3.509 
601321.421,4008114.001,3.591 
601321.421,4008084.001,3.653 
601321.421,4008054.001,3.679 
601321.421,4008024.001,3.664 
601321.421,4007994.001,3.594 
601321.421,4007964.001,3.601 
601321.421,4007934.001,3.774 
601321.421,4007904.001,4.083 
601321.421,4007874.001,4.443 
601321.421,4007844.001,4.763 
601321.421,4007814.001,4.994 
601321.421,4007784.001,5.091 
601321.421,4007754.001,5.081 
601321.421,4007724.001,5.004 
601321.421,4007694.001,4.84 
601321.421,4007664.001,4.599 
601321.421,4007634.001,4.331 
601321.421,4007604.001,4.058 
601321.421,4007574.001,3.756 
601321.421,4007544.001,3.437 
601321.421,4007514.001,3.103 
601321.421,4007484.001,2.788 
601321.421,4007454.001,2.538 
601321.421,4007424.001,2.372 
601321.421,4007394.001,2.279 
601321.421,4007364.001,2.244 
601321.421,4007334.001,2.264 
601321.421,4007304.001,2.324 
601321.421,4007274.001,2.41 
601321.421,4007244.001,2.51 
601321.421,4007214.001,2.615 
601321.421,4007184.001,2.717 
601321.421,4007154.001,2.809 
601321.421,4007124.001,2.893 
601321.421,4007094.001,2.969 
601321.421,4007064.001,3.041 
601321.421,4007034.001,3.107 
601321.421,4007004.001,3.16 
601321.421,4006974.001,3.198 
601321.421,4006944.001,3.222 
601321.421,4006914.001,3.232 
601321.421,4006884.001,3.233 
601321.421,4006854.001,3.227 
601321.421,4006824.001,3.219 
601321.421,4006794.001,3.206 
601321.421,4006764.001,3.194 
601321.421,4006734.001,3.18 
601321.421,4006704.001,3.17 
601321.421,4006674.001,3.163 
601321.421,4006644.001,3.164 
601321.421,4006614.001,3.172 
601321.421,4006584.001,3.18 
601321.421,4006554.001,3.189 
601321.421,4006524.001,3.199 
601351.421,4009434.001,1.812 
601351.421,4009404.001,1.853 
601351.421,4009374.001,1.936 
601351.421,4009344.001,2.041 
601351.421,4009314.001,2.158 
601351.421,4009284.001,2.294 
601351.421,4009254.001,2.452 
601351.421,4009224.001,2.627 
601351.421,4009194.001,2.819 
601351.421,4009164.001,3.024 
601351.421,4009134.001,3.245 
601351.421,4009104.001,3.474 
601351.421,4009074.001,3.706 
601351.421,4009044.001,3.938 
601351.421,4009014.001,4.161 
601351.421,4008984.001,4.371 
601351.421,4008954.001,4.56 
601351.421,4008924.001,4.722 
601351.421,4008894.001,4.849 
601351.421,4008864.001,4.932 
601351.421,4008834.001,4.964 
601351.421,4008804.001,4.936 
601351.421,4008774.001,4.84 
601351.421,4008744.001,4.658 
601351.421,4008714.001,4.395 
601351.421,4008684.001,4.072 
601351.421,4008654.001,2.931 
601351.421,4008624.001,1.415 
601351.421,4008594.001,1.634 
601351.421,4008564.001,2.477 
601351.421,4008534.001,1.525 
601351.421,4008504.001,1.065 
601351.421,4008474.001,0.763 
601351.421,4008444.001,1.4 
601351.421,4008414.001,2.365 
601351.421,4008384.001,1.651 
601351.421,4008354.001,1.835 
601351.421,4008324.001,2.062 
601351.421,4008294.001,2.69 
601351.421,4008264.001,3.083 
601351.421,4008234.001,2.9 
601351.421,4008204.001,2.725 
601351.421,4008174.001,2.613 
601351.421,4008144.001,2.653 
601351.421,4008114.001,2.777 
601351.421,4008084.001,2.876 
601351.421,4008054.001,2.914 
601351.421,4008024.001,2.853 
601351.421,4007994.001,2.788 
601351.421,4007964.001,2.777 
601351.421,4007934.001,2.96 
601351.421,4007904.001,3.368 
601351.421,4007874.001,3.846 
601351.421,4007844.001,4.249 
601351.421,4007814.001,4.512 
601351.421,4007784.001,4.682 
601351.421,4007754.001,4.773 
601351.421,4007724.001,4.757 
601351.421,4007694.001,4.683 
601351.421,4007664.001,4.579 
601351.421,4007634.001,4.431 
601351.421,4007604.001,4.23 
601351.421,4007574.001,4.017 
601351.421,4007544.001,3.757 
601351.421,4007514.001,3.454 
601351.421,4007484.001,3.134 
601351.421,4007454.001,2.816 
601351.421,4007424.001,2.533 
601351.421,4007394.001,2.32 
601351.421,4007364.001,2.213 
601351.421,4007334.001,2.19 
601351.421,4007304.001,2.232 
601351.421,4007274.001,2.323 
601351.421,4007244.001,2.44 
601351.421,4007214.001,2.572 
601351.421,4007184.001,2.708 
601351.421,4007154.001,2.838 
601351.421,4007124.001,2.956 
601351.421,4007094.001,3.056 
601351.421,4007064.001,3.14 
601351.421,4007034.001,3.212 
601351.421,4007004.001,3.275 
601351.421,4006974.001,3.325 
601351.421,4006944.001,3.359 
601351.421,4006914.001,3.373 
601351.421,4006884.001,3.369 
601351.421,4006854.001,3.352 
601351.421,4006824.001,3.328 
601351.421,4006794.001,3.301 
601351.421,4006764.001,3.274 
601351.421,4006734.001,3.248 
601351.421,4006704.001,3.224 
601351.421,4006674.001,3.202 
601351.421,4006644.001,3.182 
601351.421,4006614.001,3.172 
601351.421,4006584.001,3.173 
601351.421,4006554.001,3.182 
601351.421,4006524.001,3.187 
601381.421,4009434.001,1.823 
601381.421,4009404.001,1.849 
601381.421,4009374.001,1.916 
601381.421,4009344.001,2.006 
601381.421,4009314.001,2.11 
601381.421,4009284.001,2.238 
601381.421,4009254.001,2.389 
601381.421,4009224.001,2.559 
601381.421,4009194.001,2.75 
601381.421,4009164.001,2.962 
601381.421,4009134.001,3.19 
601381.421,4009104.001,3.428 
601381.421,4009074.001,3.673 
601381.421,4009044.001,3.92 
601381.421,4009014.001,4.16 
601381.421,4008984.001,4.389 
601381.421,4008954.001,4.601 
601381.421,4008924.001,4.788 
601381.421,4008894.001,4.942 
601381.421,4008864.001,5.055 
601381.421,4008834.001,5.115 
601381.421,4008804.001,5.103 
601381.421,4008774.001,5.003 
601381.421,4008744.001,4.797 
601381.421,4008714.001,4.497 
601381.421,4008684.001,4.06 
601381.421,4008654.001,3.219 
601381.421,4008624.001,2.761 
601381.421,4008594.001,2.735 
601381.421,4008564.001,1.297 
601381.421,4008534.001,4.446 
601381.421,4008504.001,1.523 
601381.421,4008474.001,1.39 
601381.421,4008444.001,1.329 
601381.421,4008414.001,1.928 
601381.421,4008384.001,2.933 
601381.421,4008354.001,2.82 
601381.421,4008324.001,2.938 
601381.421,4008294.001,3.221 
601381.421,4008264.001,3.217 
601381.421,4008234.001,2.882 
601381.421,4008204.001,2.371 
601381.421,4008174.001,1.97 
601381.421,4008144.001,1.83 
601381.421,4008114.001,1.904 
601381.421,4008084.001,2.025 
601381.421,4008054.001,2.081 
601381.421,4008024.001,2.034 
601381.421,4007994.001,1.854 
601381.421,4007964.001,1.806 
601381.421,4007934.001,2.081 
601381.421,4007904.001,2.578 
601381.421,4007874.001,3.134 
601381.421,4007844.001,3.665 
601381.421,4007814.001,4.078 
601381.421,4007784.001,4.286 
601381.421,4007754.001,4.337 
601381.421,4007724.001,4.334 
601381.421,4007694.001,4.257 
601381.421,4007664.001,4.128 
601381.421,4007634.001,3.987 
601381.421,4007604.001,3.881 
601381.421,4007574.001,3.776 
601381.421,4007544.001,3.666 
601381.421,4007514.001,3.53 
